objectid,start_time,problem_description,problem_eventid,acknowledged,r_eventid,end_time,acknowledge_message,duration,hostname
40935,2023-09-05 07:12:50,{HOST.NAME}-Peer:10.243.0.51-AS45117,1704588,0,1704660.0,2023-09-05 07:15:56,,186.000000,INPL Ahmedabad Hexa Core Router
40935,2023-09-05 06:54:51,{HOST.NAME}-Peer:10.243.0.51-AS45117,1704168,0,1704237.0,2023-09-05 06:57:49,,178.000000,INPL Ahmedabad Hexa Core Router
40935,2023-09-05 06:12:24,{HOST.NAME}-Peer:10.243.0.51-AS45117,1703207,0,1703284.0,2023-09-05 06:15:54,,210.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-05 05:15:50,{HOST.NAME}-Peer:10.233.0.30-AS45117,1701799,0,1702053.0,2023-09-05 05:24:47,,537.000000,INPL Ahmedabad Hexa Core Router
40889,2023-09-05 04:30:55,{HOST.NAME}-Peer:10.233.0.28-AS45117,1700769,0,1700838.0,2023-09-05 04:34:04,,189.000000,INPL Ahmedabad Hexa Core Router
40859,2023-09-05 03:45:43,{HOST.NAME}-Peer:10.204.204.1-AS45117,1699720,0,1699806.0,2023-09-05 03:48:55,,192.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-05 02:18:54,{HOST.NAME}-Peer:10.233.0.30-AS45117,1697760,0,1697974.0,2023-09-05 02:27:52,,538.000000,INPL Ahmedabad Hexa Core Router
40890,2023-09-05 01:00:23,{HOST.NAME}-Peer:10.233.0.29-AS45117,1696093,0,1696172.0,2023-09-05 01:04:03,,220.000000,INPL Ahmedabad Hexa Core Router
40892,2023-09-05 00:48:23,{HOST.NAME}-Peer:10.233.0.31-AS45117,1695845,0,1711309.0,2023-09-05 11:34:21,,38758.000000,INPL Ahmedabad Hexa Core Router
40934,2023-09-04 18:54:50,{HOST.NAME}-Peer:10.243.0.49-AS45117,1688296,0,1740271.0,2023-09-06 07:39:51,,132301.000000,INPL Ahmedabad Hexa Core Router
40934,2023-09-04 18:42:47,{HOST.NAME}-Peer:10.243.0.49-AS45117,1688037,0,1688231.0,2023-09-04 18:51:52,,545.000000,INPL Ahmedabad Hexa Core Router
40892,2023-09-04 18:06:55,{HOST.NAME}-Peer:10.233.0.31-AS45117,1687287,0,1687349.0,2023-09-04 18:09:55,,180.000000,INPL Ahmedabad Hexa Core Router
40892,2023-09-04 16:27:48,{HOST.NAME}-Peer:10.233.0.31-AS45117,1685063,0,1685133.0,2023-09-04 16:30:25,,157.000000,INPL Ahmedabad Hexa Core Router
40944,2023-09-04 14:06:53,{HOST.NAME}-Peer:45.113.153.6-AS149564,1681891,0,1687041.0,2023-09-04 17:54:51,,13678.000000,INPL Ahmedabad Hexa Core Router
40891,2023-09-04 13:34:06,{HOST.NAME}-Peer:10.233.0.30-AS45117,1681072,0,1681306.0,2023-09-04 13:42:51,,525.000000,INPL Ahmedabad Hexa Core Router
